learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.1422899673525535e-05,3.8661221879010554e-05,1.1558090392327358e-05
0.0001,0.5,0.5,4.1721152229001746e-05,4.4393081111593347e-05,1.0358427797285685e-05
