learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.00013839355824529775,7.168365414145228e-05,7.968834445648554e-06
0.0001,0.5,0.5,7.621995325735043e-05,0.00011378941167095036,1.2102286127912976e-05
