learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.687503775992809e-05,5.421939476946136e-05,6.926333695034259e-06
0.0001,0.5,0.5,5.269713108191354e-05,6.538492425534059e-05,5.5856949963128955e-06
