learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.705169298333203e-05,5.4050189874033094e-05,4.961403220704597e-06
0.0001,0.5,0.5,5.70768914940345e-05,9.361113370687235e-05,6.140433626455888e-06
