learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.3171213974346756e-05,2.9763233669655165e-05,6.193467417148213e-06
0.0001,0.5,0.5,4.1190804154211946e-05,4.7604797941858124e-05,7.125768409110833e-06
