learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.695161625382752e-05,2.4020245632527804e-05,7.035632947349768e-06
0.0001,0.5,0.5,5.3236009932788875e-05,4.054758875327025e-05,1.1036351374116293e-05
