learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.071166078276292e-05,4.9344374929205514e-05,4.003477741321149e-06
0.0001,0.5,0.5,5.6113569598892354e-05,6.922055990798981e-05,4.109053477918678e-06
