learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.491211620916147e-05,2.6748332345505332e-05,8.01006555573025e-06
0.0001,0.5,0.5,4.152185681505216e-05,3.193703440729223e-05,5.993675275206556e-06
