learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.00010658807264007919,6.623156627938442e-05,5.406932732654468e-06
0.0001,0.5,0.5,6.779266095691128e-05,8.821890514809638e-05,7.709471461225803e-06
