learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.079523897526087e-05,6.880809542053612e-05,7.2144608225244156e-06
0.0001,0.5,0.5,7.703867299824196e-05,9.408203413840965e-05,7.469320848940697e-06
