learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.844673248451727e-05,2.0794128431589343e-05,6.300872154696435e-06
0.0001,0.5,0.5,7.338917691868119e-05,3.152196092059967e-05,8.223351684932823e-06
