learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.256225628296306e-05,2.6277982385636278e-05,7.266967401164948e-06
0.0001,0.5,0.5,5.7941858358390164e-05,4.612325915331894e-05,1.03673909563895e-05
