learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,2.5385647802522726e-05,1.9774111194692523e-05,6.321445546575433e-06
0.0001,0.5,0.5,2.9391523810318176e-05,2.0607361534530355e-05,4.1234805792100815e-06
