learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.627385249023064e-05,1.6400073775457713e-05,3.545792568004913e-06
0.0001,0.5,0.5,4.147146250943479e-05,2.971585178102032e-05,5.650647480592852e-06
