learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.036650388021371e-05,4.4607230961446476e-05,5.362660552066245e-06
0.0001,0.5,0.5,7.615298488872213e-05,8.029627042560605e-05,1.0424329254021814e-05
