learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.840567781793652e-05,3.403141823810074e-05,6.05809794507195e-06
0.0001,0.5,0.5,9.052277107457485e-05,4.219449851916579e-05,4.508037921624464e-06
