learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.2658271670225076e-05,1.4420079992305546e-05,3.25633461528696e-06
0.0001,0.5,0.5,3.788785079450463e-05,2.1029180061304942e-05,3.931096294707004e-06
