learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.014624470182753e-05,5.836313948748284e-05,6.077070636933968e-06
0.0001,0.5,0.5,7.197795935098839e-05,9.964332821255084e-05,7.539485959995318e-06
