learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.032082128764159e-05,2.7012562156869535e-05,6.542523983910087e-06
0.0001,0.5,0.5,7.855106605347828e-05,4.833876232623879e-05,8.999760368055831e-06
