learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.012649657805014e-05,2.7345875821538357e-05,8.006789894210442e-06
0.0001,0.5,0.5,6.310975231826887e-05,4.2366815591776685e-05,7.379470666535326e-06
