learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.5905719105121534e-05,2.843908634986292e-05,1.0447265299973196e-05
0.0001,0.5,0.5,2.9310434740636993e-05,4.141324569673088e-05,1.3472849161644262e-05
