learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.291098964084085e-05,3.342060563227278e-05,9.92435415980708e-06
0.0001,0.5,0.5,5.036422737703106e-05,5.880161666027561e-05,1.533933502173568e-05
