learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.104018957055814e-05,5.1203875841565605e-05,3.960199471464421e-06
0.0001,0.5,0.5,7.592695760649804e-05,9.069259863281331e-05,8.165172477703209e-06
