learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.437426100092125e-05,6.896792297084176e-05,7.098003038663592e-06
0.0001,0.5,0.5,9.476732384428033e-05,0.00010624164087857935,6.803670238753057e-06
