learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,2.79705224954796e-05,1.8369506335602637e-05,5.615993110552608e-06
0.0001,0.5,0.5,4.480754398628051e-05,3.4750535348848643e-05,8.426847852405217e-06
