learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,3.816272180756641e-05,2.132201021254332e-05,6.661410164809922e-06
0.0001,0.5,0.5,4.026557303404843e-05,2.9323975013539894e-05,6.705031246667659e-06
