learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.359975095117989e-05,2.433739217622133e-05,5.908706267376829e-06
0.0001,0.5,0.5,6.931183384040196e-05,3.9039372950355755e-05,8.118303348680911e-06
