learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.26539094052714e-05,5.8449689277040306e-05,5.825536643300211e-06
0.0001,0.5,0.5,6.26219461423716e-05,8.465911514576874e-05,6.869052377567186e-06
