learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,3.9844627622187545e-05,2.1592721736851672e-05,5.316548179479241e-06
0.0001,0.5,0.5,3.778185339342599e-05,3.127878721898014e-05,5.5961012890293205e-06
