learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.973049533418816e-05,2.0949763779753994e-05,5.964779731471026e-06
0.0001,0.5,0.5,5.1742043922331504e-05,2.3229131102198153e-05,4.962049544587899e-06
