learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.032076987594337e-05,5.3523184533332824e-05,3.6569949983800143e-06
0.0001,0.5,0.5,4.543580973859207e-05,8.4009108832106e-05,5.2188711734402204e-06
