learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.620333186267089e-05,4.382691508908465e-05,4.938367197837579e-06
0.0001,0.5,0.5,4.1596161167944956e-05,5.983602954984235e-05,4.678790368473074e-06
