learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.454282543520094e-05,2.186218017641295e-05,5.535706462111989e-06
0.0001,0.5,0.5,4.851178778153553e-05,2.834259896644653e-05,5.1303260288904085e-06
