learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.695220958543359e-05,4.809834626939846e-05,3.999335898896561e-06
0.0001,0.5,0.5,5.5405173384315276e-05,7.893348015386437e-05,6.076188427073248e-06
