learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.591996925133571e-05,6.451211265812162e-05,5.100798055934774e-06
0.0001,0.5,0.5,5.574233250627003e-05,8.968604879555642e-05,5.412658609316168e-06
