learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.812187272473238e-05,2.670845390184695e-05,6.518692060808462e-06
0.0001,0.5,0.5,6.86223561388033e-05,4.0876697653402516e-05,8.936568404394052e-06
