learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.0001030014279876923,3.2177344507999806e-05,8.210426827304218e-06
0.0001,0.5,0.5,7.257814183958544e-05,4.939792904679052e-05,1.0096333625142506e-05
