learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.025086751535127e-05,2.8222269691013935e-05,5.970680593492261e-06
0.0001,0.5,0.5,6.274541817674617e-05,4.506552272687259e-05,7.247297602930303e-06
