learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.0001065848318830831,3.4115902394660225e-05,6.850926265400403e-06
0.0001,0.5,0.5,6.176937608870503e-05,4.364418418845162e-05,6.5278998917506215e-06
