learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.838440970748707e-05,5.933608781560906e-05,3.956600938437305e-06
0.0001,0.5,0.5,7.720893216855984e-05,9.717187140267924e-05,4.567001354871536e-06
