learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.738253232972056e-05,2.2086340749183364e-05,6.593627169593219e-06
0.0001,0.5,0.5,3.950006919239968e-05,2.9851367116862093e-05,7.72620265365731e-06
