learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.514267488455516e-05,3.03051293712997e-05,8.626419914392613e-06
0.0001,0.5,0.5,5.004992908652639e-05,3.790347381027459e-05,8.319339935169978e-06
