learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.314268574034941e-05,2.3368562494852085e-05,6.502679021025415e-06
0.0001,0.5,0.5,3.55901775037637e-05,3.2325214306183625e-05,6.881266799041441e-06
