learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.851757660162548e-05,1.837524894199305e-05,4.610132132043532e-06
0.0001,0.5,0.5,3.469090995622537e-05,2.438872473931042e-05,4.343754328672844e-06
