learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.984795879816375e-05,6.17251280345954e-05,5.10028954359143e-06
0.0001,0.5,0.5,5.9232325270386355e-05,9.578791582498525e-05,8.656840904563978e-06
