learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.642346758984786e-05,7.656509092157648e-05,1.048052745034056e-05
0.0001,0.5,0.5,6.192675459715247e-05,9.855904727373854e-05,9.93191895304335e-06
