learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.652841900882777e-05,2.601323632234198e-05,7.66118191819487e-06
0.0001,0.5,0.5,3.906189215285849e-05,3.49150633383033e-05,7.862643542466685e-06
