learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.575726220286015e-05,2.71520198680264e-05,1.013319332798801e-05
0.0001,0.5,0.5,3.4059985637213686e-05,2.9237411467875063e-05,8.076420257907557e-06
