learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.4192251152708195e-05,2.34231431477383e-05,4.530212541098422e-06
0.0001,0.5,0.5,4.646975645528073e-05,3.9277053701880504e-05,5.7390006489299594e-06
