learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.381750510328857e-05,5.55549479486217e-05,4.2222122891288905e-06
0.0001,0.5,0.5,8.046937387007347e-05,9.164197990685352e-05,5.024894967675664e-06
