learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.473911909983144e-05,3.553116766852327e-05,4.082060462096138e-06
0.0001,0.5,0.5,5.216752265368996e-05,5.524218340724474e-05,4.223167405115191e-06
