learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,3.574350256485559e-05,1.9435698362713083e-05,4.91801845647899e-06
0.0001,0.5,0.5,2.9378032422755496e-05,2.4444192604278214e-05,4.660909192821805e-06
