learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.786454312328715e-05,3.1778788184055884e-05,7.446890165851983e-06
0.0001,0.5,0.5,6.798942888508464e-05,4.1660682313704456e-05,6.896572983805527e-06
