learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.651389034890599e-05,5.452891809909488e-05,5.693786505389653e-06
0.0001,0.5,0.5,5.369091923057567e-05,7.38837022709049e-05,5.715088612134878e-06
