learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,3.713929436344188e-05,1.918102955755785e-05,6.851356843640133e-06
0.0001,0.5,0.5,6.216651024715247e-05,3.6600459338842484e-05,1.1882688280451248e-05
