learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.0683134961436735e-05,2.2836508833279368e-05,7.473526025592037e-06
0.0001,0.5,0.5,5.489554030191357e-05,3.433970664445951e-05,9.20183106956074e-06
