learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.77344225248089e-05,8.480610858896398e-05,9.525647577390828e-06
0.0001,0.5,0.5,7.86135583439318e-05,0.0001622606528144388,1.6116453252834617e-05
