learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.515627427778782e-05,5.1286848702147836e-05,3.3799366665476782e-06
0.0001,0.5,0.5,5.867066786890973e-05,7.608238752254692e-05,5.050000627448981e-06
