learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.00020986920844734414,7.426623210449179e-05,7.635976059461314e-06
0.0001,0.5,0.5,0.00010935804039036157,9.974418048841471e-05,5.677428333683565e-06
