learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,2.1620707855163346e-05,1.4421556642219002e-05,4.461130840738292e-06
0.0001,0.5,0.5,2.0206217385521086e-05,2.707428774328946e-05,6.028659580437079e-06
