learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.856953495391281e-05,1.9589779867601465e-05,4.862742180478108e-06
0.0001,0.5,0.5,4.097025379223851e-05,2.5926838191026036e-05,4.653576102242596e-06
