learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,8.297696081172035e-05,1.865497625885837e-05,4.881934692946288e-06
0.0001,0.5,0.5,5.323023481196287e-05,3.221343717996206e-05,7.194881334271486e-06
