learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.0546967486297945e-05,2.1035057841345406e-05,5.786696149812087e-06
0.0001,0.5,0.5,5.206157754855667e-05,3.470115052550682e-05,7.795757468898046e-06
