learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.5631369150432874e-05,2.5657039032012108e-05,4.348922185926085e-06
0.0001,0.5,0.5,6.461932207457721e-05,4.076135337527376e-05,6.4765060692195675e-06
